Task_ID,Order_ID,Relationship,Team_Name,Task_Type,Notes,Agent_ID,Distance(m),Total_Time_Taken(min),Task_Status,Ref_Images,Rating,Review,Latitude,Longitude,Tags,Promo_Applied,Custom_Template_ID,Task_Details_QTY,Task_Details_AMOUNT,Special_Instructions,Tip,Delivery_Charges,Discount,Subtotal,Payment_Type,Task_Category,Earning,Pricing
366792205,"YR-11209494,0",3.67E+29,Default Team,Delivery,,1233213,5319,31.15,Completed,-,0,-,6.5373771,3.3965285,,-,Order_Details,1,₦ 325.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21275,CASH,-,-,-
366789091,"YR-11209386,0",3.67E+29,Default Team,Delivery,,1233213,-,0,Failed,-,0,-,6.5373771,3.3965285,,-,Order_Details,1,₦ 20950.00,-,-,-,-,-,-,-,-,-
366789091,"YR-11209386,0",3.67E+29,Default Team,Delivery,,1233213,-,0,Failed,-,0,-,6.5373771,3.3965285,,-,Order_Details,1,₦ 1100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22050,CASH,-,-,-
366787948,"YR-11209345,0",3.67E+29,Default Team,Delivery,,1233220,0,14.35,Completed,-,0,-,6.5263236,3.3842658,,-,Order_Details,2,₦ 41700.00,-,-,-,-,-,-,-,-,-
366787948,"YR-11209345,0",3.67E+29,Default Team,Delivery,,1233220,0,14.35,Completed,-,0,-,6.5263236,3.3842658,,-,Order_Details,3,₦ 975.00,-,₦ 0.00,₦ 0.00,₦ 0.00,42675,CASH,-,-,-
366771757,"YR-11208780,0",3.67E+29,Default Team,Delivery,,1233213,2858,0.57,Completed,-,0,-,6.53406,3.3923129,,-,Order_Details,1,₦ 20850.00,-,-,-,-,-,-,-,-,-
366771757,"YR-11208780,0",3.67E+29,Default Team,Delivery,,1233213,2858,0.57,Completed,-,0,-,6.53406,3.3923129,,-,Order_Details,1,₦ 1100.00,-,-,-,-,-,-,-,-,-
366771757,"YR-11208780,0",3.67E+29,Default Team,Delivery,,1233213,2858,0.57,Completed,-,0,-,6.53406,3.3923129,,-,Order_Details,4,₦ 1300.00,-,₦ 0.00,₦ 0.00,₦ 0.00,23250,CASH,-,-,-
366769225,"YR-11208661,0",3.67E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5263236,3.3842658,,-,Order_Details,1,₦ 20850.00,-,-,-,-,-,-,-,-,-
366769225,"YR-11208661,0",3.67E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5263236,3.3842658,,-,Order_Details,3,₦ 975.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21825,CASH,-,-,-
366758281,"YR-11208215,0",3.67E+29,Default Team,Delivery,,1211296,13071,48.68,Completed,-,0,-,6.5184033,3.3721131,,-,Order_Details,3,₦ 85050.00,-,-,-,-,-,-,-,-,-
366758281,"YR-11208215,0",3.67E+29,Default Team,Delivery,,1211296,13071,48.68,Completed,-,0,-,6.5184033,3.3721131,,-,Order_Details,1,₦ 31000.00,-,-,-,-,-,-,-,-,-
366758281,"YR-11208215,0",3.67E+29,Default Team,Delivery,,1211296,13071,48.68,Completed,-,0,-,6.5184033,3.3721131,,-,Order_Details,1,₦ 26050.00,-,-,-,-,-,-,-,-,-
366758281,"YR-11208215,0",3.67E+29,Default Team,Delivery,,1211296,13071,48.68,Completed,-,0,-,6.5184033,3.3721131,,-,Order_Details,1,₦ 12100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,154200,CASH,-,-,-
366756124,"YR-11208125,0",3.67E+29,Default Team,Delivery,,1233220,931,141.23,Completed,-,0,-,6.4819611,3.3479856,,-,Order_Details,3,₦ 62550.00,-,-,-,-,-,-,-,-,-
366756124,"YR-11208125,0",3.67E+29,Default Team,Delivery,,1233220,931,141.23,Completed,-,0,-,6.4819611,3.3479856,,-,Order_Details,1,₦ 325.00,-,₦ 0.00,₦ 0.00,₦ 0.00,62875,CASH,-,-,-
366755396,"YR-11208095,0",3.67E+29,Default Team,Delivery,,1233220,0,532.68,Completed,-,0,-,6.5119758,3.357909,,-,Order_Details,2,₦ 41700.00,-,-,-,-,-,-,-,-,-
366755396,"YR-11208095,0",3.67E+29,Default Team,Delivery,,1233220,0,532.68,Completed,-,0,-,6.5119758,3.357909,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,63800,CASH,-,-,-
366733965,"YR-11207210,0",3.67E+29,Default Team,Delivery,,1133722,0,173.98,Completed,-,0,-,6.5286425,3.3759179,,-,Order_Details,30,₦ 625500.00,-,-,-,-,-,-,-,-,-
366733965,"YR-11207210,0",3.67E+29,Default Team,Delivery,,1133722,0,173.98,Completed,-,0,-,6.5286425,3.3759179,,-,Order_Details,2,₦ 650.00,-,₦ 0.00,₦ 0.00,₦ 3000.00,623150,CASH,-,-,-
366727401,"YR-11206967,0",3.67E+29,Default Team,Delivery,,1133722,17392,32.22,Completed,-,0,-,6.551107,3.399513,,-,Order_Details,10,₦ 208500.00,-,-,-,-,-,-,-,-,-
366727401,"YR-11206967,0",3.67E+29,Default Team,Delivery,,1133722,17392,32.22,Completed,-,0,-,6.551107,3.399513,,-,Order_Details,1,₦ 4200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,212700,CASH,-,-,-
366713784,"YR-11206383,0",3.67E+29,Default Team,Delivery,,1150142,0,2.43,Completed,-,0,-,6.5145759,3.359594,,-,Order_Details,9,₦ 187650.00,-,-,-,-,-,-,-,-,-
366713784,"YR-11206383,0",3.67E+29,Default Team,Delivery,,1150142,0,2.43,Completed,-,0,-,6.5145759,3.359594,,-,Order_Details,1,₦ 1100.00,-,-,-,-,-,-,-,-,-
366713784,"YR-11206383,0",3.67E+29,Default Team,Delivery,,1150142,0,2.43,Completed,-,0,-,6.5145759,3.359594,,-,Order_Details,1,₦ 18500.00,-,₦ 0.00,₦ 0.00,₦ 1500.00,205750,CASH,-,-,-
366712864,"YR-11206337,0",3.67E+29,Default Team,Delivery,,1166840,0,0.68,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,2,₦ 41700.00,-,-,-,-,-,-,-,-,-
366712864,"YR-11206337,0",3.67E+29,Default Team,Delivery,,1166840,0,0.68,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,1,₦ 5150.00,-,₦ 0.00,₦ 0.00,₦ 0.00,46850,CASH,-,-,-
366711587,"YR-11206291,0",3.67E+29,Default Team,Delivery,,1166840,12766,87.68,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,2,₦ 41900.00,-,-,-,-,-,-,-,-,-
366711587,"YR-11206291,0",3.67E+29,Default Team,Delivery,,1166840,12766,87.68,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,1,₦ 6700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,48600,CASH,-,-,-
366708016,"YR-11206194,0",3.67E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5119758,3.357909,,-,Order_Details,15,₦ 312750.00,-,-,-,-,-,-,-,-,-
366708016,"YR-11206194,0",3.67E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5119758,3.357909,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,334850,CASH,-,-,-
366707127,"YR-11206164,0",3.67E+29,Default Team,Delivery,,1132867,7534,113.85,Completed,-,0,-,6.5372685,3.3850368,,-,Order_Details,1,₦ 20950.00,-,-,-,-,-,-,-,-,-
366707127,"YR-11206164,0",3.67E+29,Default Team,Delivery,,1132867,7534,113.85,Completed,-,0,-,6.5372685,3.3850368,,-,Order_Details,1,₦ 1100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22050,CASH,-,-,-
366705318,"YR-11206113,0",3.67E+29,Default Team,Delivery,,1166840,-,0,Failed,-,0,-,6.5363476,3.3733248,,-,Order_Details,2,₦ 41700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41700,CASH,-,-,-
366699338,"YR-11205912,0",3.67E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5362535,3.3775198,,-,Order_Details,2,₦ 41900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41900,CASH,-,-,-
366684618,"YR-11205432,0",3.67E+29,Default Team,Delivery,,1150142,0,1.98,Completed,-,0,-,6.5263236,3.3842658,,-,Order_Details,1,₦ 750.00,-,-,-,-,-,-,-,-,-
366684618,"YR-11205432,0",3.67E+29,Default Team,Delivery,,1150142,0,1.98,Completed,-,0,-,6.5263236,3.3842658,,-,Order_Details,15,₦ 312750.00,-,₦ 0.00,₦ 0.00,₦ 0.00,313500,CASH,-,-,-
366525249,"YR-11200445,0",3.67E+29,Default Team,Delivery,,1211296,4434,51.4,Completed,-,0,-,6.5357791,3.3921917,,-,Order_Details,1,₦ 20850.00,-,-,-,-,-,-,-,-,-
366525249,"YR-11200445,0",3.67E+29,Default Team,Delivery,,1211296,4434,51.4,Completed,-,0,-,6.5357791,3.3921917,,-,Order_Details,1,₦ 1100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,21950,CASH,-,-,-
366524624,"YR-11200385,0",3.67E+29,Default Team,Delivery,,1233220,0,42.1,Failed,-,0,-,6.5263236,3.3842658,,-,Order_Details,2,₦ 41700.00,-,-,-,-,-,-,-,-,-
366524624,"YR-11200385,0",3.67E+29,Default Team,Delivery,,1233220,0,42.1,Failed,-,0,-,6.5263236,3.3842658,,-,Order_Details,1,₦ 22700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,64400,CASH,-,-,-
366524315,"YR-11200359,0",3.67E+29,Default Team,Delivery,,1150142,-,0,Failed,-,0,-,6.5145759,3.359594,,-,Order_Details,5,₦ 104250.00,-,-,-,-,-,-,-,-,-
366524315,"YR-11200359,0",3.67E+29,Default Team,Delivery,,1150142,-,0,Failed,-,0,-,6.5145759,3.359594,,-,Order_Details,1,₦ 1100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,105350,CASH,-,-,-
366524007,"YR-11200336,0",3.67E+29,Default Team,Delivery,,1150142,-,0,Failed,-,0,-,6.5143085,3.3591261,,-,Order_Details,4,₦ 83400.00,-,-,-,-,-,-,-,-,-
366524007,"YR-11200336,0",3.67E+29,Default Team,Delivery,,1150142,-,0,Failed,-,0,-,6.5143085,3.3591261,,-,Order_Details,1,₦ 22700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,106100,CASH,-,-,-
366523594,"YR-11200301,0",3.67E+29,Default Team,Delivery,,1211296,4930,78.63,Completed,-,0,-,6.519477,3.371927,,-,Order_Details,6,₦ 125100.00,-,-,-,-,-,-,-,-,-
366523594,"YR-11200301,0",3.67E+29,Default Team,Delivery,,1211296,4930,78.63,Completed,-,0,-,6.519477,3.371927,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,147200,CASH,-,-,-
366516395,"YR-11199437,0",3.67E+29,Default Team,Delivery,,1233213,-,0,Failed,-,0,-,6.5263236,3.3842658,,-,Order_Details,8,₦ 166800.00,-,-,-,-,-,-,-,-,-
366516395,"YR-11199437,0",3.67E+29,Default Team,Delivery,,1233213,-,0,Failed,-,0,-,6.5263236,3.3842658,,-,Order_Details,1,₦ 750.00,-,₦ 0.00,₦ 0.00,₦ 0.00,167550,CASH,-,-,-
366511950,"YR-11198952,0",3.67E+29,Default Team,Delivery,,1233220,0,42.33,Completed,-,0,-,6.5319601,3.3842551,,-,Order_Details,6,₦ 125700.00,-,-,-,-,-,-,-,-,-
366511950,"YR-11198952,0",3.67E+29,Default Team,Delivery,,1233220,0,42.33,Completed,-,0,-,6.5319601,3.3842551,,-,Order_Details,1,₦ 22700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,148400,CASH,-,-,-
366500668,"YR-11197454,0",3.67E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.4819611,3.3479856,,-,Order_Details,3,₦ 62550.00,-,₦ 0.00,₦ 0.00,₦ 0.00,62550,CASH,-,-,-
366470094,"YR-11194487,0",3.66E+29,Default Team,Delivery,,1166840,8406,101,Completed,-,0,-,6.6315101,3.3884346,,-,Order_Details,1,₦ 20950.00,-,-,-,-,-,-,-,-,-
366470094,"YR-11194487,0",3.66E+29,Default Team,Delivery,,1166840,8406,101,Completed,-,0,-,6.6315101,3.3884346,,-,Order_Details,1,₦ 8475.00,-,₦ 0.00,₦ 0.00,₦ 0.00,29425,CASH,-,-,-
365978985,"YR-11168948,0",3.66E+29,Default Team,Delivery,,-,-,-,Unassigned,-,0,-,6.5506181,3.3994835,,-,Order_Details,2,₦ 44200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,44200,CASH,-,-,-
365968045,"YR-11168515,0",3.66E+29,Default Team,Delivery,,1106729,1102,16.32,Completed,-,0,-,6.5263236,3.3842658,,-,Order_Details,3,₦ 62550.00,-,₦ 0.00,₦ 0.00,₦ 0.00,62550,CASH,-,-,-
365958505,"YR-11168126,0",3.66E+29,Default Team,Delivery,,1106729,899,15.77,Completed,-,0,-,6.5428403,3.3849717,,-,Order_Details,2,₦ 41700.00,-,-,-,-,-,-,-,-,-
365958505,"YR-11168126,0",3.66E+29,Default Team,Delivery,,1106729,899,15.77,Completed,-,0,-,6.5428403,3.3849717,,-,Order_Details,4,₦ 118800.00,-,₦ 0.00,₦ 0.00,₦ 1000.00,159500,CASH,-,-,-
365945030,"YR-11167557,0",3.66E+29,Default Team,Delivery,,1166840,-,0,Cancelled,-,0,-,6.4428222,3.4586835,,-,Order_Details,1,₦ 1250.00,-,-,-,-,-,-,-,-,-
365945030,"YR-11167557,0",3.66E+29,Default Team,Delivery,,1166840,-,0,Cancelled,-,0,-,6.4428222,3.4586835,,-,Order_Details,1,₦ 9750.00,-,-,-,-,-,-,-,-,-
365945030,"YR-11167557,0",3.66E+29,Default Team,Delivery,,1166840,-,0,Cancelled,-,0,-,6.4428222,3.4586835,,-,Order_Details,1,₦ 1400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,12400,CASH,-,-,-
365944021,"YR-11167512,0",3.66E+29,Default Team,Delivery,,1133722,-,9.73,Completed,-,0,-,6.5416175,3.3763634,,-,Order_Details,25,₦ 521250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,521250,CASH,-,-,-
365944018,"YR-11167514,0",3.66E+29,Default Team,Delivery,,1106729,3420,80.82,Completed,-,0,-,6.5329099,3.3959879,,-,Order_Details,2,₦ 41700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41700,CASH,-,-,-
365943580,"YR-11167496,0",3.66E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5263236,3.3842658,,-,Order_Details,4,₦ 83400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,83400,CASH,-,-,-
365942196,"YR-11167437,0",3.66E+29,Default Team,Delivery,,1233213,10,0.67,Completed,-,0,-,6.5143085,3.3591261,,-,Order_Details,2,₦ 41700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41700,CASH,-,-,-
365941921,"YR-11167423,0",3.66E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5506181,3.3994835,,-,Order_Details,2,₦ 45400.00,-,-,-,-,-,-,-,-,-
365941921,"YR-11167423,0",3.66E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5506181,3.3994835,,-,Order_Details,2,₦ 9900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,55300,CASH,-,-,-
365936423,"YR-11167191,0",3.66E+29,Default Team,Delivery,,1233220,-,0,Completed,-,0,-,6.4819611,3.3479856,,-,Order_Details,4,₦ 83400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,83400,CASH,-,-,-
365931208,"YR-11166941,0",3.66E+29,Default Team,Delivery,,1233220,-,0,Completed,-,0,-,6.5328777,3.3677712,,-,Order_Details,3,₦ 62550.00,-,₦ 0.00,₦ 0.00,₦ 0.00,62550,Pay Later,-,-,-
365928428,"YR-11166828,0",3.66E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5328777,3.3677712,,-,Order_Details,3,₦ 62850.00,-,₦ 0.00,₦ 0.00,₦ 0.00,62850,Pay Later,-,-,-
365924145,"YR-11166682,0",3.66E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5428403,3.3849717,,-,Order_Details,2,₦ 41700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41700,CASH,-,-,-
365921567,"YR-11166587,0",3.66E+29,Default Team,Delivery,,1132867,0,42.32,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,4,₦ 83400.00,-,₦ 0.00,₦ 0.00,₦ 0.00,83400,CASH,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 62000.00,-,-,-,-,-,-,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,2,₦ 56700.00,-,-,-,-,-,-,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 12000.00,-,-,-,-,-,-,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 12100.00,-,-,-,-,-,-,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 3550.00,-,-,-,-,-,-,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 6500.00,-,-,-,-,-,-,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,3,₦ 4350.00,-,-,-,-,-,-,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,3,₦ 1650.00,-,-,-,-,-,-,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 28500.00,-,-,-,-,-,-,-,-,-
365908889,"YR-11166055,0",3.66E+29,Default Team,Delivery,,1211296,1575,2.28,Completed,-,0,-,6.5004126,3.3795207,,-,Order_Details,1,₦ 15000.00,-,₦ 0.00,₦ 0.00,₦ 1000.00,201350,CASH,-,-,-
365902093,"YR-11165801,0",3.66E+29,Default Team,Delivery,,1233213,3671,27.6,Completed,-,0,-,6.4473704,3.5172773,,-,Order_Details,2,₦ 56700.00,-,-,-,-,-,-,-,-,-
365902093,"YR-11165801,0",3.66E+29,Default Team,Delivery,,1233213,3671,27.6,Completed,-,0,-,6.4473704,3.5172773,,-,Order_Details,1,₦ 19000.00,-,₦ 0.00,₦ 0.00,₦ 1000.00,74700,CASH,-,-,-
365896443,"YR-11165611,0",3.66E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5328777,3.3677712,,-,Order_Details,3,₦ 62850.00,-,₦ 0.00,₦ 0.00,₦ 0.00,62850,CASH,-,-,-
365894207,"YR-11165558,0",3.66E+29,Default Team,Delivery,,1132867,-,5.2,Completed,-,0,-,6.5551671,3.397803,,-,Order_Details,7,₦ 145950.00,-,₦ 0.00,₦ 0.00,₦ 0.00,145950,CASH,-,-,-
365770131,"YR-11161639,0",3.66E+29,Default Team,Delivery,,1233213,20181,136.43,Completed,-,0,-,6.5426898,3.3970024,,-,Order_Details,20,₦ 417000.00,-,-,-,-,-,-,-,-,-
365770131,"YR-11161639,0",3.66E+29,Default Team,Delivery,,1233213,20181,136.43,Completed,-,0,-,6.5426898,3.3970024,,-,Order_Details,2,₦ 44200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,461200,CASH,-,-,-
365769892,"YR-11161603,0",3.66E+29,Default Team,Delivery,,1106729,651,3.45,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,3,₦ 62550.00,-,₦ 0.00,₦ 0.00,₦ 0.00,62550,CASH,-,-,-
365769632,"YR-11161569,0",3.66E+29,Default Team,Delivery,,1132867,11328,96.53,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,9,₦ 187650.00,-,-,-,-,-,-,-,-,-
365769632,"YR-11161569,0",3.66E+29,Default Team,Delivery,,1132867,11328,96.53,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,209750,CASH,-,-,-
365769114,"YR-11161495,0",3.66E+29,Default Team,Delivery,,1106729,9952,40.25,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,1,₦ 20950.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20950,CASH,-,-,-
365743941,"YR-11158625,0",3.66E+29,Default Team,Delivery,,1233220,-,0,Completed,-,0,-,6.5242,3.3680093,,-,Order_Details,1,₦ 20850.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20850,CASH,-,-,-
365739643,"YR-11158164,0",3.66E+29,Default Team,Delivery,,1233220,-,0,Completed,-,0,-,6.5110502,3.3377436,,-,Order_Details,3,₦ 80250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,80250,CASH,-,-,-
365737587,"YR-11157929,0",3.66E+29,Default Team,Delivery,,1106729,6424,42.75,Completed,-,0,-,6.5263236,3.3842658,,-,Order_Details,2,₦ 41700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41700,CASH,-,-,-
365737355,"YR-11157898,0",3.66E+29,Default Team,Delivery,,1133722,-,0,Completed,-,0,-,6.5146077,3.3563132,,-,Order_Details,10,₦ 208500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,208500,CASH,-,-,-
365736309,"YR-11157833,0",3.66E+29,Default Team,Delivery,,1211296,2870,62.65,Completed,-,0,-,6.5260021,3.3474892,,-,Order_Details,6,₦ 125100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,125100,CASH,-,-,-
365735778,"YR-11157779,0",3.66E+29,Default Team,Delivery,,1211296,2458,56.88,Completed,-,0,-,6.5260021,3.3474892,,-,Order_Details,3,₦ 62550.00,-,₦ 0.00,₦ 0.00,₦ 0.00,62550,CASH,-,-,-
365618356,"YR-11149232,0",3.66E+29,Default Team,Delivery,,1166840,0,192.73,Completed,-,0,-,6.519477,3.371927,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22100,CASH,-,-,-
365593342,"YR-11148290,0",3.66E+29,Default Team,Delivery,,1106729,0,0.23,Completed,-,0,-,6.5444125,3.4017378,,-,Order_Details,10,₦ 208500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,208500,CASH,-,-,-
365568258,"YR-11147365,0",3.66E+29,Default Team,Delivery,,1233220,-,0,Completed,-,0,-,6.482035,3.3799598,,-,Order_Details,10,₦ 209500.00,-,₦ 0.00,₦ 0.00,₦ 0.00,209500,CASH,-,-,-
365560700,"YR-11147040,0",3.66E+29,Default Team,Delivery,,1211296,4376,113.13,Completed,-,0,-,6.5428403,3.3849717,,-,Order_Details,8,₦ 166800.00,-,₦ 0.00,₦ 0.00,₦ 0.00,166800,CASH,-,-,-
365560250,"YR-11147016,0",3.66E+29,Default Team,Delivery,,1233213,382,0.22,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,9,₦ 187650.00,-,-,-,-,-,-,-,-,-
365560250,"YR-11147016,0",3.66E+29,Default Team,Delivery,,1233213,382,0.22,Completed,-,0,-,6.5363476,3.3733248,,-,Order_Details,1,₦ 22100.00,-,₦ 0.00,₦ 0.00,₦ 0.00,209750,CASH,-,-,-
365558059,"YR-11146914,0",3.66E+29,Default Team,Delivery,,1211296,1263,10.33,Completed,-,0,-,6.53406,3.3923129,,-,Order_Details,2,₦ 41700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41700,CASH,-,-,-
365557702,"YR-11146901,0",3.66E+29,Default Team,Delivery,,1166840,20,1.42,Completed,-,0,-,6.4561933,3.4455356,,-,Order_Details,2,₦ 9000.00,-,-,-,-,-,-,-,-,-
365557702,"YR-11146901,0",3.66E+29,Default Team,Delivery,,1166840,20,1.42,Completed,-,0,-,6.4561933,3.4455356,,-,Order_Details,1,₦ 6600.00,-,-,-,-,-,-,-,-,-
365557702,"YR-11146901,0",3.66E+29,Default Team,Delivery,,1166840,20,1.42,Completed,-,0,-,6.4561933,3.4455356,,-,Order_Details,1,₦ 6600.00,-,₦ 0.00,₦ 0.00,₦ 0.00,22200,CASH,-,-,-
365557177,"YR-11146872,0",3.66E+29,Default Team,Delivery,,1132867,-,1.08,Completed,-,0,-,6.519477,3.371927,,-,Order_Details,3,₦ 62550.00,-,₦ 0.00,₦ 0.00,₦ 0.00,62550,CASH,-,-,-
365556472,"YR-11146840,0",3.66E+29,Default Team,Delivery,,1233213,-,0,Completed,-,0,-,6.5362535,3.3775198,,-,Order_Details,2,₦ 41900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41900,CASH,-,-,-
365556069,"YR-11146817,0",3.66E+29,Default Team,Delivery,,1150142,0,22.8,Completed,-,0,-,6.5361203,3.3689075,,-,Order_Details,30,₦ 628500.00,-,-,-,-,-,-,-,-,-
365556069,"YR-11146817,0",3.66E+29,Default Team,Delivery,,1150142,0,22.8,Completed,-,0,-,6.5361203,3.3689075,,-,Order_Details,2,₦ 44200.00,-,₦ 0.00,₦ 0.00,₦ 0.00,672700,CASH,-,-,-
365555466,"YR-11146785,0",3.66E+29,Default Team,Delivery,,1133722,-,57.15,Completed,-,0,-,6.5206195,3.3701432,,-,Order_Details,25,₦ 523750.00,-,-,-,-,-,-,-,-,-
365555466,"YR-11146785,0",3.66E+29,Default Team,Delivery,,1133722,-,57.15,Completed,-,0,-,6.5206195,3.3701432,,-,Order_Details,20,₦ 460000.00,-,₦ 0.00,₦ 0.00,₦ 2000.00,981750,CASH,-,-,-
365554682,"YR-11146746,0",3.66E+29,Default Team,Delivery,,1233220,0,31.3,Failed,-,0,-,6.482035,3.3799598,,-,Order_Details,9,₦ 188550.00,-,₦ 0.00,₦ 0.00,₦ 0.00,188550,CASH,-,-,-
365554217,"YR-11146715,0",3.66E+29,Default Team,Delivery,,-,-,0,Failed,-,0,-,6.5328217,3.3831921,,-,Order_Details,2,₦ 41900.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41900,CASH,-,-,-
365538417,"YR-11146055,0",3.66E+29,Default Team,Delivery,,1132867,9114,12.57,Completed,-,0,-,6.5143085,3.3591261,,-,Order_Details,2,₦ 41700.00,-,₦ 0.00,₦ 0.00,₦ 0.00,41700,CASH,-,-,-
365537751,"YR-11146032,0",3.66E+29,Default Team,Delivery,,1132867,1428,12.6,Completed,-,0,-,6.5145759,3.359594,,-,Order_Details,5,₦ 104250.00,-,₦ 0.00,₦ 0.00,₦ 0.00,104250,CASH,-,-,-
365537183,"YR-11146014,0",3.66E+29,Default Team,Delivery,,-,-,-,Unassigned,-,0,-,6.6315101,3.3884346,,-,Order_Details,1,₦ 20950.00,-,₦ 0.00,₦ 0.00,₦ 0.00,20950,CASH,-,-,-
365515332,"YR-11145178,0",3.66E+29,Default Team,Delivery,,-,-,0,Cancelled,-,0,-,6.4561933,3.4455356,,-,Order_Details,2,₦ 9000.00,-,₦ 0.00,₦ 0.00,₦ 0.00,9000,CASH,-,-,-
365513248,"YR-11145094,0",3.66E+29,Default Team,Delivery,,1132867,20,1.27,Completed,-,0,-,6.5260333,3.3965453,,-,Order_Details,9,₦ 187650.00,-,₦ 0.00,₦ 0.00,₦ 0.00,187650,CASH,-,-,-
